text,label
"a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range , as is , it's a very very strong "" b+ . "" i love the robust middle of this picture .",1
where bowling for columbine is at its most valuable is in its examination of america's culture of fear as a root cause of gun violence .,1
one of the best movies of the year .,1
"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media . . . to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",1
"busy urban comedy is clearly not zhang's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .",0
"Subject: shut in of meter 986240
at approximately 11 : 00 am on tuesday , january 11 , 2000 , meter 986240 el
campon / shanghai common point was shut in due to a leak on a 6 "" lateral off of
the edna 24 "" . the meter will be shut in until late thursday or early on
friday , january 13 or 14 , after repairs are complete .
if you have any questions please call me at 36449 .
thanks
gary",1
"Subject: to : all domestic employees who participate in the enron corp
savings plan
october 26 is fast approaching !
mark your calendar - -
as the enron corp . savings plan moves to a new administrator !
as a savings plan participant , friday , october 26 at 3 : 00 pm cst will be your last day to :
? transfer investment fund balances and make contribution allocation changes
? change your contribution rate for the november 15 th payroll deductions
? enroll if you were hired before october 1
two important reminders :
? vanguard lifestrategy investment options are being replaced with fidelity freedom funds and ;
? your funds will remain invested in the funds chosen as of 3 : 00 pm cst until 8 : 00 am november 20 .
at 8 : 00 am cst , november 20 the savings plan system re - opens with great new features .
should you need assistance during the transition period , call ext . 3 - 7979 and press option 6 . this option will be available from 8 : 00 am cst october 29 until 5 : 00 pm cst november 19 .
enron benefits . . . keeping pace with your lifestyle .",1
"thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .",1
hollywood ending is the most disappointing woody allen movie ever . he has a great cast and a great idea . but the execution is a flop with the exception of about six gags that really work .,0
the master of disguise represents adam sandler's latest attempt to dumb down the universe .,0
"the movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle .",1
"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .",1
"Subject: amoco energy 2 / 00
daren :
you put this in , do have a clue ?
julie
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 03 / 13 / 2000 04 : 30
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : megan parker @ enron 03 / 13 / 2000 04 : 17 pm
to : julie meyers / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : amoco energy 2 / 00
we have a purchase deal in the system , 205116 , for feb . 2000 production that
amoco does not show . can you tell me the trader ' s name at amoco that the
deal was done with ?
megan",1
"about a manga-like heroine who fights back at her abusers , it's energetic and satisfying if not deep and psychological .",1
. . . the implication is kissinger may have decided that  when it comes to truncheoning  it's better to give than to receive .,1
long time dead ? not nearly long enough .,0
"asks what truth can be discerned from non-firsthand experience , and specifically questions cinema's capability for recording truth .",1
"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own .",0
this isn't even madonna's swept away . this is her blue lagoon .,0
"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen .",0
"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema .",1
"holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp .",0
"despite all the talking , by the time the bloody climax arrives we still don't feel enough of an attachment to these guys to care one way or another .",0
"while the script starts promisingly , it loses steam towards the middle and never really develops beyond attacking obvious target .",0
the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic .,1
"bogdanovich puts history in perspective and , via kirsten dunst's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .",1
"Subject: re : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
elizabeth ,
has contract expired ? unable to get deal to come across to unify
settlements .
thanks !
tess
"" farmer , daren
j . "" to :
subject : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas
company
06 / 15 / 01 11 : 07
am
> - - - - - original message - - - - -
> from : hernandez , elizabeth l .
> sent : friday , june 15 , 2001 11 : 05 am
> to : farmer , daren j .
> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
>
> deal 70120 has been extended through may 31 , 2001 .
>
>
> - - - - - original message - - - - -
> from : hernandez , elizabeth l .
> sent : friday , june 15 , 2001 9 : 14 am
> to : richardson , stacey
> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
>
> can you help me out with this .
>
> - - - - - original message - - - - -
> from : lambert , karen
> sent : friday , june 15 , 2001 9 : 11 am
> to : hernandez , elizabeth l .
> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d huthmacher , tammie ; aalland @ aep . com
> subject : re : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
>
> the contract ( 96007529 ) should have expired under ena , but because of
> the timing of the expiration , it got "" assigned "" to aep / hpl ( 96060798 ) .
> therefore , for informational / historical purposes , i extended the term
> under 96060798 thru 5 / 31 / 01 .
>
> someone from linda ' s group will have to extend the term under the
> original contract in order for the deal to be attached .
>
>
>
>
> from : karen lambert / enron @ enronxgate on 06 / 14 / 2001 04 : 34 pm
> to : linda s bryan / enron @ enronxgate , cheryl dudley / hou / ect @ ect
> cc : tammie huthmacher / enron @ enronxgate
>
> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
>
> fyi
>
> - - - - - original message - - - - -
> from : hernandez , elizabeth l .
> sent : thursday , june 14 , 2001 1 : 44 pm
> to : lambert , karen
> cc : farmer , daren j .
> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
> importance : high
>
> unable to add may production as contract needs to be exteneded .
>
> - - - - - original message - - - - -
> from : farmer , daren j .
> sent : thursday , june 14 , 2001 1 : 33 pm
> to : hernandez , elizabeth l .
> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company
> importance : high
>
> elizabeth ,
>
> can you extend the contract with d & h under deal 70120 for 1 month to
> cover this volume ?
>
> d
>
> - - - - - original message - - - - -
> from : tnray @ aep . com @ enron
> [ mailto : imceanotes - tnray + 40 aep + 2 ecom + 40 enron @ enron . com ]
> sent : thursday , june 14 , 2001 11 : 44 am
> to : dfarmer @ enron . com
> subject : re : 05 / 01 ena gas sales on hpl , to d & h gas company
> importance : high
>
> daren ,
> per my e - mail to julie and her reply ( see below ) , can you help me with
> this ?
>
> thanks !
> tess
> - - - - - forwarded by tessie n ray / aepin on 06 / 14 / 01 11 : 44 am - - - - -
>
> julie l meyers
> to : tessie n
> ray / aepin @ aepin
> 06 / 14 / 01 10 : 58 cc :
> am subject : re : 05 / 01 ena
> gas sales on hpl , to d & h gas company
> ( document link : tessie n ray )
>
>
>
>
> i did a search and found no deals for may for this counterparty . call
> daren farmer at 713 - 853 - 6905 , and he could probably put the deal in
> for
> you .
>
>
>
>
> ( embedded image moved to file : picl 6827 . pcx ) tessie n ray
> 06 / 13 / 2001 03 : 44 pm
>
>
> to : julie l meyers / hol / aepin @ aepin
> cc : elizabeth . hernandez @ enron . com
>
> subject : 05 / 01 ena gas sales on hpl , to d & h gas company
>
> ( embedded
> image moved ( embedded image moved to file : pico 0491 . pcx )
> to file :
> pico 9961 . pcx )
>
>
>
>
>
>
> julie -
> need your help again . . . .
> d & h gas company , faxed their 05 / 01 volume support for hpl meter 428
> ( 980428 ) , whihc reflects ena gas sales to d & h for 5 / 11 / 01 , 143 mmbtu
> and
> 5 / 31 / 01 for 286 mmbtu for a total of 429 mmbtu for 05 / 01 . he deal last
> month ( 04 / 01 ) , was sa - 70120 . i don ' t have see a sales draft under
> ena or
> hpl for 05 / 01 sales to d & h , nor do i see any 05 / 01 sales deal under
> sa - 70120 .
>
> can you assist me in finding out if there was a sale to d & h in 05 / 01 ,
> and
> if so , what is the deal number and where is sales draft ?
>
> thanks !
> tess
>
>
>
>
>
> - picl 6827 . pcx >
> - pico 9961 . pcx >
> - pico 0491 . pcx >
>
>
>
( see attached file : picl 6827 . pcx )
( see attached file : pico 9961 . pcx )
( see attached file : pico 0491 . pcx )
- picl 6827 . pcx
- pico 9961 . pcx
- pico 0491 . pcx",0
". . . there's a choppy , surface-effect feeling to the whole enterprise .",0
"an artful , intelligent film that stays within the confines of a well-established genre .",1
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .,0
"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .",1
has all the depth of a wading pool .,0
so lazy and slipshod it confuses the mere flashing of kinky soft-core imagery with naughty fun .,0
"Subject: re : physical curve mappings _ sitara
i would much rather add the thompsonville now . . . o
- - - - - original message - - - - -
from : farmer , daren j .
sent : monday , january 7 , 2002 2 : 04 pm
to : winfree , o ' neal d .
subject : re : physical curve mappings _ sitara
ow ,
i went through the list on the sort by pipe and highlighted the curves / mapping we can delete ( yellow ) and those we can change ( orange ) . the only curves we will have left are katy , waha , hsc , agua dulce , and thompsonville . i expect to be using thompsonville in 6 months to a year . if it easier or cleaner to delete that curve and add it when we need it , that will be fine . let me know if you have any questions .
>
d
- - - - - original message - - - - -
from : winfree , o ' neal d .
sent : monday , january 07 , 2002 12 : 55 pm
to : farmer , daren j . ; baumbach , david ; olsen , michael
cc : martin , thomas a .
subject : physical curve mappings _ sitara
hey gang ,
attached are the physical curve mappings as provided by russ severson . . . please take a peek and let us know if we need to change , add / delete , update any points / mappings going forward in a netco environment . . . for instance , i would like to change texoma to carthage on the curve mappings . . . also , i would like to delete all derived curves , leaving only carthage , katytailgate , and agua dulce .
the other physical locations would be shipchannel , waha and katy ( non - tailgate ) . . . let me know your thoughts . . . o ' neal 3 - 9686
>",0
"true to its animatronic roots : . . . as stiff , ponderous and charmless as a mechanical apparatus . . . 'the country bears' should never have been brought out of hibernation .",0
jagger the actor is someone you want to see again .,1
"what saves it . . . and makes it one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist alice .",1
"aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there's little to be learned from watching 'comedian'",0
haneke challenges us to confront the reality of sexual aberration .,1
"with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering . . . may put off insiders and outsiders alike .",0
disturbingly superficial in its approach to the material .,0
"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .",1
"both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",0
"Subject: well head
shoreline wants to move the volume of two meters . the first one , 6886 from
153 to 1 and 6501 from 46 to 1 . 6501 is due to force majeure pipeline s / i
on 5 / 10 per there sheet .",1
"not as good as the full monty , but a really strong second effort .",1
a monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it .,0
"blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy .",0
"Subject: hoston hoop - it - up 6 weeks away !
dear daren :
did you mark on your sporting event calendar to be in houston on may 5 th -
6 th at greenspoint mall for the largest 3 - on - 3 basketball action in the
country ? ? ? with less than 6 weeks until the entry deadline of april 25 th , the
hoop - it - up staff is gearing up and coming to town !
you should have received your entry form if you have played in the houston
event in the past but if not , please contact our local hotline at
713 - 521 - 4535 and our representative will take care of you right away . ? you
can also visit any houston - area foot locker or army recruiting station to
pick up an entry form right there on the spot . ? if you ' d like to enter even
faster , register online at www . hoopitup . com and waste no time at all getting
in on the action . ?
again , don ' t get left out of the game . . . call our hotline at 713 - 521 - 4535 for
more information or log on to our website at www . hoopitup . com !
no excuses . . . get into the game ! ! !
special thanks to our national sponsors for helping bring the 2001 hoop - it - up
tour to your city !
gatorade ? ? u . s . army ? ? slim jim ? ? southwest airlines ? ? foot locker",0
"with a large cast representing a broad cross-section , tavernier's film bounds along with the rat-a-tat energy of "" his girl friday , "" maintaining a light touch while tackling serious themes .",1
"Subject: pricing issue for 5 / 00 production - duke energy
you probably haven ' t had time to look at the duke energy price . when you get
a chance could you please let me know what the correct price is for may 2000
production .
- - - - - - - - - - - - - - - - - - - - - - forwarded by elizabeth l hernandez / hou / ect on
09 / 01 / 2000 07 : 48 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 08 / 30 / 2000 08 : 48 am
to : elizabeth l hernandez / hou / ect @ ect
cc :
subject : pricing issue for 5 / 00 production - duke energy
elizabeth ,
sorry , i can ' t remember if we had talked about this pricing issue or what .
were you looking into this issue for me or was it passed to someone else .
please see the email below . i believe the system is pulling in the wrong
price for waha . wtx . if . m . i . . for 5 / 00 production . the deal # is 250237 .
i looked at the publication and it shows that the price should be $ 2 . 95 .
the price of $ 2 . 95 plus $ 1 would equal the price of $ 2 . 96 which is what duke
is
claiming the price to be instead of what we are showing which is $ 3 . 95 .
thanks , stephanie ( 3 - 6004 )
- - - - - - - - - - - - - - - - - - - - - - forwarded by stephanie gomes / hou / ect on 08 / 30 / 2000
08 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 08 / 28 / 2000 01 : 58 pm
to : elizabeth l hernandez / hou / ect @ ect
cc :
subject : pricing issue for 7 / 00 production
elizabeth ,
i have a pricing discrepancy and i was not sure if i send this to you or
oneil .
it ' s for duke energy , 5 / 00 production , deal # 250237 . duke believes our
price is too high . the system downloaded a price of $ 3 . 95
the price should be waha . wtx . if . m . i . , which is $ 2 . 95 for that month . (
waha . wtx . if . m . i . + 1 ) duke believes we should have paid them $ 2 . 96 .
i think the system pulled in the wrong price . could you please let me know
if you handle this pricing issue or someone else ?
thanks , stephanie ( 3 - 6004 )",0
an idealistic love story that brings out the latent 15-year-old romantic in everyone .,1
"Subject: enron nominations for november 8 , 2000
( see attached file : hplnl 108 . xls )
- hplnl 108 . xls",1
delivers roughly equal amounts of beautiful movement and inside information .,1
"grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",1
"the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch .",1
eh .,0
"Subject: re : sale to shoreline
daren you are correct in that this was only in mops for the 26 th . it was
edi ' d over to pops from the 25 th through the 31 st populating all days with
the 16 , 700 nom . the nom was never - 0 - out in pops therefore the change
notification process in pops did not pick up a change at this meter . this
meter is pathed by kim and confirmed by me - it is extremely odd that this
was missed in mops . the record would have been out of balance and someone ,
if not several people , normally would make a comment on this . also - all
of my records indicate that the 16 , 700 was good through the 31 st except the
mops entry . my confirmations with koch didn ' t reflect the - 0 - ; the last
report i have from koch indicated the 16 , 700 stayed on , there was no record
of a phone call indicating anything other than 16 , 700 . it is very odd for
this many checks and balances to fail . also , the volumes were being sent
back to mops which no one caught .
i have spoken with koch today and they agree that the 16 , 700 should have gone
to - 0 - therefore i have removed the nom from pops confirmed volumes and
re - allocated the meter . the oba has taken the hit and i am working off the
imbalance now .
daren , i am sorry that you had to look into this when you feel this is my
responsibility . stella was trying to help me out in clearing up errors
because i was buried in current activity , thus the e - mail to you asking for
your help .
if this doesn ' t answer all the questions , just give me a call .
thanks ,
charlotte
daren j farmer
02 / 14 / 2000 12 : 50 pm
to : stella l morris / hou / ect @ ect , charlotte hawkins / hou / ect @ ect
cc : pat clynes / corp / enron @ enron
subject : re : sale to shoreline
stella and charlotte ,
i looked into this deal . we sold this gas for one day only . in mops , the
path was nominated for 1 / 26 only . however , in pops the path was nominated
and confirmed for 1 / 26 - 1 / 31 . this should have been showing up as a
bridgeback error during the month . also , someone should have identified that
the path / nom in mops wasn ' t the same as the nom in pops . this discrepancy
should have been found before we closed out january .
i researched this problem by reviewing both systems ( looking at the path id
in pops , finding it in mops , and checking the audit on the path in mops ) .
this type of issue should be researched and solved by the logistics group ,
who has all the necessary tools to find the problem . the resolution , not the
problem , should have been presented to myself or the marketer , with an
explanation of what happened . some one still needs to find out how the gas
was confirmed for the 27 th - 31 st .
since the gas apparently flowed , we will have to apply the overflow to the
oba . unless you can find a missing transport contract .
d
from : stella l morris 02 / 10 / 2000 02 : 26 pm
to : daren j farmer / hou / ect @ ect
cc : charlotte hawkins / hou / ect @ ect
subject : sale to shoreline
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 02 / 10 / 2000
02 : 25 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sherlyn schumack 02 / 10 / 2000 02 : 21 pm
to : joanie h ngo / hou / ect @ ect , katherine herrera / corp / enron @ enron
cc : stella l morris / hou / ect @ ect
subject : sale to shoreline
joanie ,
logistics is waiting to hear from daren on this issue . he will either need
to extend the deal or maybe there should be another deal in place . this
deal 155118 is valid on 1 / 26 / 00 only , but the rest of the volume you are
looking for is scheduled on days 1 / 27 - 1 / 31 . i am sure there is no
pricing on those days .
i will let you know as soon as i hear from them .",1
"Subject: re : central power & light
no record here and i was here at that time . he may have done it with janet .
daren j farmer
03 / 21 / 2001 01 : 21 pm
to : gary w lamphier / hou / ect @ ect
cc : aimee lannou / hou / ect @ ect
subject : central power & light
gary ,
do you have any record of this ?
d
- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 03 / 21 / 2001 01 : 20 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 03 / 20 / 2001 01 : 38 pm
to : daren j farmer / hou / ect @ ect
cc : juliann kemp / enron @ enronxgate , rebecca griffin / na / enron @ enron
subject : central power & light
daren - was there a deal for 5 . 000 at cp & l on feb . 21 ? cp & l shows 5 . 000 , but i have looked in mops and there is not a deal . can you verify whether or not there was a deal for that day ? thanks .
aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 20 / 2001 01 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
rebecca griffin @ enron
03 / 20 / 2001 01 : 18 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : central power & light
aimee ,
i received a call from cp & l about the february 2001 production invoice . they are showing 5 , 000 mmbtu on february 21 for hpl . we are not showing anything for hpl on that day . could you verify if this is correct ?
thanks for your help .
rebecca",0
refreshing .,1
"it is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .",0
"Subject: 98 - 6725 ( sitara deal 266149 )
daren ,
i can ' t remember if i ' d already sent you this request or not . but can you
please roll the above deal to cover flow for the 10 th and 11 th of may 2000 ?
thanks
- jackie -
3 - 9497",0
"Subject: aep transition items
attached is a brief memo outline some of the transtion issues with hpl to aep
this is the first draft .
the itilized items currently require some more action .
please add any items and forward back to me . i will update
thanks
bob",1
"Subject: hpl nom for june 7 , 2000
( see attached file : hplo 607 . xls )
- hplo 607 . xls",1
"Subject: meeting thoughts
i ' m sitting here a bit disappointed and pissed .
do you and pat honestly believe it is "" one man ' s word against another "" on
setting up the link builder by the 12 th of the month ?
if so , why have i been saying something is wrong with some of the links for
the last several days ? and why did i work so late the first couple of days of
each month setting up the links when i had so much time ?
i ' m not going to play this game with mr . lloyd . when he took the time to show
up he was coached well in what was needed to be done , how to do it , and when
to do it .
this situation was entirely predictable . it is always "" i ' m about to do it ""
and it is always an "" i thought you said . . . . . . . . . . . . . "" situation .
you know better . i won ' t be hung out again .
- attl . htm",0
a potent allegorical love story .,1
"it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .",1
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .",0
"this would-be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '",0
"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",1
"lame , haphazard teen comedy .",0
"smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .",1
a taut psychological thriller that doesn't waste a moment of its two-hour running time .,1
"la de salma es una versión de frida superficial , preciosista y sin ningún contenido .",0
"Subject: work at pg & e meters 6040 riverside and 584 agua dulce
meters 6040 and 584 are back up . intradays for 9 / 12 / 00 can be done . thanks .
- - - - - - - - - - - - - - - - - - - - - - forwarded by sabrae zajac / hou / ect on 09 / 12 / 2000 10 : 05
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : sabrae zajac 09 / 07 / 2000 10 : 48 am
to : stella l morris / hou / ect @ ect , kimberly vaughn / hou / ect @ ect , jackie
young / hou / ect @ ect , aimee lannou / hou / ect @ ect , robert e lloyd / hou / ect @ ect ,
carlos j rodriguez / hou / ect @ ect , tom acton / corp / enron @ enron , pat
clynes / corp / enron @ enron , mark mccoy / corp / enron @ enron , eddie
janzen / na / enron @ enron , mary poorman / na / enron @ enron , susan hadix / na / enron @ enron
cc : edward d gottlob / hou / ect @ ect , lauri a allen / hou / ect @ ect , daren j
farmer / hou / ect @ ect , elsa villarreal / hou / ect @ ect , danny conner / na / enron @ enron ,
gary a hanks / hou / ect @ ect , earl tisdale / hou / ect @ ect , james mckay / hou / ect @ ect
subject : work at pg & e meters 6040 riverside and 584 agua dulce
per my conversation today with lorraine ibrom @ pg & e , she has informed that
some maintenance work is being done at yeary midway 20 in . this will affect
meters 6040 pg & e riverside and 584 pg & e agua dulce , beginning at 9 : 00 a . m . on
sunday , sept . 10 , 2000 and ending at 9 : 00 a . m . on thursday , sept . 14 , 2000 at
9 : 00 a . m . she has informed me that for this time period there should be no
nominations at these points . thanks .",0
"the humor is forced and heavy-handed , and occasionally simply unpleasant .",0
leaks treacle from every pore .,0
showtime is closer to slowtime .,0
"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .",0
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,1
"Subject: eastrans nomination change effective 9 / 6 / 00
effective wednesday , 9 / 6 / 00 , deliveries to eastrans is 30 , 000 mmbtu / dy
the redeliveries will be :
8500 from fuels cotton valley
21500 to hpl ' s cartwheel agreement at carthage",1
rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid . . .,1
throw smoochy from the train !,0
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1
"a witty , low-key romantic comedy .",1
star wars is back in a major way .,1
k-19 : the widowmaker is a great yarn .,1
tries to add some spice to its quirky sentiments but the taste is all too familiar .,0
". . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it .",0
". . . a solid , well-formed satire .",1
"Subject: freedom ? ? ?
bammelyoungfamilies
- - - - - - - - - - - - - - - - - - - - - - - - - - - listbot sponsor - - - - - - - - - - - - - - - - - - - - - - - - - -
start your own free email list at http : / / www . listbot . com / links / joinlb
this is a statement that was read over the pa system at the football game
at roane county high school , kingston , tennessee by school principal jody
mcloud , on september 1 , 2000 . i thought it was worth sharing with the
world , and hope you will forward it to all your friends . it clearly shows
just how far this country has gone in the wrong direction .
"" it has always been the custom at roane county high school football games
to say a prayer and play the national anthem to honor god and country .
due to a recent ruling by the supreme court , i am told that saying a prayer
is a violation of federal case law .
as i understand the law at this time , i can use this public facility to
approve of sexual perversion and call it an alternate lifestyle , and if
someone is offended , that ' s ok .
i can use it to condone sexual promiscuity by dispensing condoms and
calling it safe sex . if someone is offended , that ' s ok .
i can even use this public facility to present the merits of killing an
unborn baby as a viable means of birth control . if someone is offended , no
problem .
i can designate a school day as earth day and involve students in
activities to religiously worship and praise the goddess , mother earth ,
and call it ecology .
i can use literature , videos and presentations in the classroom that depict
people with strong , traditional christian convictions as simple minded and
ignorant and call it enlightenment .
however , if anyone uses this facility to honor god and ask him to bless
this event with safety and good sportsmanship , federal case law is
violated .
this appears to be inconsistent at best , and at worst , diabolical .
apparently , we are to be tolerant of everything and anyone except god and
his commandments .
nevertheless , as a school principal , i frequently ask staff and students to
abide by rules which they do not necessarily agree . for me to do otherwise
would be inconsistent at best , and at worst , hypocritical . i suffer from
that affliction enough unintentionally . i certainly do not need to add an
intentional transgression .
for this reason , i shall , "" render unto caesar that which is caesar ' s , "" and
refrain from praying at this time . however , if you feel inspired to honor ,
praise and thank god , and ask him in the name of jesus to bless this event ,
please feel free to do so . as far as i know , that ' s not against the law -
yet . ""
and . . . one by one , the people in the stands bowed their heads , held hands
with one another , and began to pray . they prayed in the stands . they prayed
in the team huddles . they prayed at the concession stand . and they prayed
in the announcer ' s box . the only place they didn ' t pray was in the supreme
court of the united states of america - the seat of "" justice "" in the one
nation under god .
somehow , kingston , tennessee , remembered what so many have forgotten . . . we
are given the freedom of religion , not the freedom from religion .
praise god that his remnant remains !
let ' s celebrate jesus in 2001
jesus said , "" if you are ashamed of me , i will be ashamed of you before my
father . ""
- - - - - - - - -
if you are not ashamed , pass this on . . . but only if you mean it .
yes , i do love god . he is my source of existence and savior . he keeps me
functioning each and every day . without him , i will be nothing . without
him , i am nothing but with him , i can do all things through christ that
strengthens me . phil 4 : 13
geoff gayle
synergy oil & gas , inc .
office : ( 713 ) 461 - 6626 x . 113
fax : ( 713 ) 461 - 4475
email : ggayle @ synergyog . com
to unsubscribe , write to - unsubscribe @ listbot . com",1
"Subject: hpl nom for august 30 , 2000
( see attached file : hplo 830 . xls )
- hplo 830 . xls",0
"Subject: calpine daily gas nomination
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",1
"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers .",0
"É uma pena que , mais tarde , o próprio filme abandone o tom de paródia e passe a utilizar os mesmos clichês que havia satirizado .",1
"Subject: fw : monday evening ' s gas flow
daren ,
the below memo was rec ' d on today from my contact at lyondell ( john allen )
referencing meter 98 - 1063 ' s gas pressure problems on last night ( 3 - 7 - 00 ) .
i thought that this might be some useful information to you .
thanks
- jackie -
3 - 9497
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 03 / 07 / 2000 11 : 15
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" allen , john s . "" on 03 / 07 / 2000 10 : 56 : 35 am
to : "" ' young , jackie ' ""
cc :
subject : fw : monday evening ' s gas flow
> - - - - - original message - - - - -
> from : john allen [ smtp : j _ s _ allen 77 @ hotmail . com ]
> sent : monday , march 06 , 2000 9 : 53 pm
> to : roger . maake @ lyondell - citgo . com
> cc : john . allen @ lyondell - citgo . com ; tony . cucinotta @ lyondell - citgo . com ;
> gmason @ noram . com ; david . rasco @ lyondell - citgo . com ;
> greg . wilson @ lyondell - citgo . com
> subject : monday evening ' s gas flow
>
> the natural gas pressure issue was attributed to 2 hpl values . the north
> one was not operative and the south one had leaking bellows .
> it was determined that an alternator supply for pressure contract was not
> readily available , being that it was after normal work hours .
>
> th hpl technician determined that he would be able to make repairs while
> the
> line was operative , and that it would not be necessary to request a
> shut - in
> condition . it would just take longer for him to make the repairs . the
> technician was able to control the pressure through the south valve while
> repairing the north valve .
>
> hpl agreed to the utilities department ' s request that the technician was
> not
> to leave lcr ' s facility this evening until such time as both valves were
> operative .
>
>",1
". . . just a big mess of a movie , full of images and events , but no tension or surprise .",0
"the rest of the plot is impossible to explain without blowing whatever tension there is , although it's more comedy than suspense de palma creates .",0
